id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
GG2qpq-rIVdzOFvt1JzKtg,hanas-cafe-and-deli-south-san-francisco,Hana's Cafe & Deli,https://s3-media3.fl.yelpcdn.com/bphoto/eCb2jXCphXZO4kBPx3A1_w/o.jpg,False,https://www.yelp.com/biz/hanas-cafe-and-deli-south-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,33,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 37.665258, 'longitude': -122.382743}","['pickup', 'delivery']",$,"{'address1': '400 Oyster Point Blvd', 'address2': 'Fl 1', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['400 Oyster Point Blvd', 'Fl 1', 'South San Francisco, CA 94080']}",+16505898514,(650) 589-8514,3509.4123094784354
khb_aeMvvTiw28f5wunqiw,noori-san-bruno-2,Noori,https://s3-media1.fl.yelpcdn.com/bphoto/wgfVrJ6XpaROcAb_ZMRfag/o.jpg,False,https://www.yelp.com/biz/noori-san-bruno-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,508,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"{'latitude': 37.6269618895026, 'longitude': -122.410967842031}","['pickup', 'delivery']",$$,"{'address1': '632 San Mateo Ave', 'address2': None, 'address3': '', 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['632 San Mateo Ave', 'San Bruno, CA 94066']}",+16505894279,(650) 589-4279,6328.493549966593
aqTV1OMiviDay_JUl5nnqg,hu-bei-restaurant-millbrae-2,Hu Bei Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/5PRZSSm9SjJ0GflLTizI-g/o.jpg,False,https://www.yelp.com/biz/hu-bei-restaurant-millbrae-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,139,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.60607, 'longitude': -122.397736666667}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '1055 El Camino Real', 'address2': '', 'address3': None, 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['1055 El Camino Real', 'Millbrae, CA 94030']}",+16506928858,(650) 692-8858,6824.804439739675
KcSGygQo5M6L4dNfCTt7ig,amicis-east-coast-pizzeria-san-mateo,Amici's East Coast Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/rnodsbgj3eV1TgAhmQYEzg/o.jpg,False,https://www.yelp.com/biz/amicis-east-coast-pizzeria-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,450,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,"{'latitude': 37.564085, 'longitude': -122.324856}","['pickup', 'delivery']",$$,"{'address1': '69 Third Ave', 'address2': '', 'address3': '', 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['69 Third Ave', 'San Mateo, CA 94401']}",+16503429392,(650) 342-9392,9972.575860957546
SLPahSbiIA7pbjpRXbIfhw,speedys-pizza-and-grill-south-san-francisco,Speedy's Pizza And Grill,https://s3-media3.fl.yelpcdn.com/bphoto/vrQtNjD4OiM7gPHiNBa5Qw/o.jpg,False,https://www.yelp.com/biz/speedys-pizza-and-grill-south-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,30,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,"{'latitude': 37.649896, 'longitude': -122.430765}","['pickup', 'delivery']",$$,"{'address1': '687 El Camino Real', 'address2': '', 'address3': None, 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['687 El Camino Real', 'South San Francisco, CA 94080']}",+16508711441,(650) 871-1441,7422.361586842498
GyGNciKqyJ3ELHmw9jMeRA,souvla-san-francisco-7,Souvla,https://s3-media2.fl.yelpcdn.com/bphoto/5XtbbT-rYEPZwiU_K9bVug/o.jpg,False,https://www.yelp.com/biz/souvla-san-francisco-7?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,358,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 37.7607842534781, 'longitude': -122.4215246737}",['delivery'],$$,"{'address1': '758 Valencia St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['758 Valencia St', 'San Francisco, CA 94110']}",+14154005458,(415) 400-5458,13768.446823749851
ckGpAlPz-Y1SPCWIt_qbkQ,silver-lake-seafood-restaurant-san-mateo-2,Silver Lake Seafood Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/gNGJ6w5NiuiaW1hAlZHJKg/o.jpg,False,https://www.yelp.com/biz/silver-lake-seafood-restaurant-san-mateo-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,180,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.5459076, 'longitude': -122.3070401}",['pickup'],$$,"{'address1': '2291 S El Camino Real', 'address2': '', 'address3': '', 'city': 'San Mateo', 'zip_code': '94403', 'country': 'US', 'state': 'CA', 'display_address': ['2291 S El Camino Real', 'San Mateo, CA 94403']}",+16505781678,(650) 578-1678,12338.04077810154
mAc9cc7rcNg9X3FkiRLF4Q,new-thai-elephant-san-mateo,New Thai Elephant,https://s3-media1.fl.yelpcdn.com/bphoto/AWTBY_VZw2niNpQSk5PkdA/o.jpg,False,https://www.yelp.com/biz/new-thai-elephant-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,199,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,"{'latitude': 37.56598, 'longitude': -122.32334}","['pickup', 'delivery']",$$,"{'address1': '200 S B St', 'address2': None, 'address3': '', 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['200 S B St', 'San Mateo, CA 94401']}",+16504310888,(650) 431-0888,9784.441423289514
kR2VG_YAMCkEJPjHUS4GDA,monkey-thai-alameda,Monkey Thai,https://s3-media1.fl.yelpcdn.com/bphoto/OI5p1ViBXfXe0zYbgDoiaA/o.jpg,False,https://www.yelp.com/biz/monkey-thai-alameda?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,399,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 37.77966, 'longitude': -122.291}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '1930 Main St', 'address2': '', 'address3': '', 'city': 'Alameda', 'zip_code': '94501', 'country': 'US', 'state': 'CA', 'display_address': ['1930 Main St', 'Alameda, CA 94501']}",+15108143799,(510) 814-3799,14997.653102466398
EtvpRSw6cZzJt7AzpfJj8g,harbor-pizza-el-granada,Harbor Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/RTw1z5bhWZLXNWQZTGnHYA/o.jpg,False,https://www.yelp.com/biz/harbor-pizza-el-granada?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,73,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 37.50557, 'longitude': -122.48018}",[],$$,"{'address1': '65 Alhambra Ave', 'address2': '', 'address3': '', 'city': 'El Granada', 'zip_code': '94018', 'country': 'US', 'state': 'CA', 'display_address': ['65 Alhambra Ave', 'El Granada, CA 94018']}",+16507263501,(650) 726-3501,20098.385164312785
FRpULkKmvD9caSKabQzq5w,the-italian-homemade-company-san-francisco-6,The Italian Homemade Company,https://s3-media2.fl.yelpcdn.com/bphoto/2yk0U7vH-dukWQppke4z_w/o.jpg,False,https://www.yelp.com/biz/the-italian-homemade-company-san-francisco-6?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,919,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 37.79742, 'longitude': -122.43097}","['pickup', 'delivery']",$$,"{'address1': '1919 Union St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['1919 Union St', 'San Francisco, CA 94123']}",+14156559325,(415) 655-9325,17783.427366141015
1GVw7YpvOTYutoJESXm-Qw,white-elephant-restaurant-south-san-francisco-2,White Elephant Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/QZaoe1UNnqu5zjUkIm2hUw/o.jpg,False,https://www.yelp.com/biz/white-elephant-restaurant-south-san-francisco-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,978,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 37.6420863, 'longitude': -122.4266505}",['delivery'],$$,"{'address1': '146 Hazelwood Dr', 'address2': '', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['146 Hazelwood Dr', 'South San Francisco, CA 94080']}",+16508738341,(650) 873-8341,7139.097599940817
UT3eod0jmPmT_Iwuz45Drg,porridge-and-things-millbrae,Porridge & Things,https://s3-media2.fl.yelpcdn.com/bphoto/aqx22VBc6tE45oLK1giXcQ/o.jpg,False,https://www.yelp.com/biz/porridge-and-things-millbrae?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,29,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 37.600076, 'longitude': -122.391195}","['pickup', 'delivery']",,"{'address1': '235 Broadway', 'address2': '', 'address3': None, 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['235 Broadway', 'Millbrae, CA 94030']}",+16506922992,(650) 692-2992,6996.284367484564
fdUS3n4PrdDZilWDby2Epg,franciscas-san-francisco,Francisca's,https://s3-media3.fl.yelpcdn.com/bphoto/X3rvRnLxgYI2_AayVhOlYw/o.jpg,False,https://www.yelp.com/biz/franciscas-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,145,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'venezuelan', 'title': 'Venezuelan'}]",4.5,"{'latitude': 37.7485021, 'longitude': -122.4179751}",['delivery'],$$$,"{'address1': '3047 Mission St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3047 Mission St', 'San Francisco, CA 94110']}",+14153745747,(415) 374-5747,12414.300477637666
ZtTU1nouWYzqGmIbxp53oQ,new-york-pizza-san-bruno,New York Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/V1FcOkShyoJyEn7EHFH1LQ/o.jpg,False,https://www.yelp.com/biz/new-york-pizza-san-bruno?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,160,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 37.63071, 'longitude': -122.4065}","['pickup', 'delivery']",$$,"{'address1': '700 San Bruno E Ave', 'address2': '', 'address3': '', 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['700 San Bruno E Ave', 'San Bruno, CA 94066']}",+16508769999,(650) 876-9999,5795.297798534724
hFnZLTDy-nEJmpamEHZfLQ,sugandh-indian-restaurant-and-bar-millbrae,Sugandh Indian Restaurant & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/30hzNtCuk87EfFge-j-L8Q/o.jpg,False,https://www.yelp.com/biz/sugandh-indian-restaurant-and-bar-millbrae?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,268,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.5,"{'latitude': 37.6009834, 'longitude': -122.3921605}","['pickup', 'delivery']",$$,"{'address1': '333 Broadway', 'address2': '', 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['333 Broadway', 'Millbrae, CA 94030']}",+16507770907,(650) 777-0907,6971.7702630981885
2BbKX1lViLKyivCMkBVexQ,thai-satay-restaurant-and-bar-south-san-francisco-2,Thai Satay Restaurant & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/35FmODQjg4nrjZ63_7i_dg/o.jpg,False,https://www.yelp.com/biz/thai-satay-restaurant-and-bar-south-san-francisco-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,491,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,"{'latitude': 37.6549432, 'longitude': -122.4097751}","['pickup', 'delivery']",$$,"{'address1': '265 Grand Ave', 'address2': None, 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['265 Grand Ave', 'South San Francisco, CA 94080']}",+16509523439,(650) 952-3439,5601.7665147295775
f7plDqr6Dfu-Vbo-0JBmcw,kung-food-san-francisco,Kung Food,https://s3-media2.fl.yelpcdn.com/bphoto/niTL0tJYfRfQ5R1s9T-mgQ/o.jpg,False,https://www.yelp.com/biz/kung-food-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,530,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.7776557732483, 'longitude': -122.438782954299}","['pickup', 'delivery']",$$,"{'address1': '1615 McAllister St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['1615 McAllister St', 'San Francisco, CA 94115']}",+14156736688,(415) 673-6688,16148.024988433213
QUjNY3ekaWbcSx5fhE6DTg,dumpling-era-san-bruno,Dumpling Era,https://s3-media4.fl.yelpcdn.com/bphoto/Ng6PwdLnVF2xLRjapnZDkA/o.jpg,False,https://www.yelp.com/biz/dumpling-era-san-bruno?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,164,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.620472, 'longitude': -122.410489}","['pickup', 'delivery']",$$,"{'address1': '354 El Camino Real', 'address2': '', 'address3': None, 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['354 El Camino Real', 'San Bruno, CA 94066']}",+16507379899,(650) 737-9899,6643.040063754924
-D2haB9KuDk9a9OWKFjM0A,chubby-noodle-chinese-take-out-san-francisco-2,Chubby Noodle Chinese Take Out,https://s3-media2.fl.yelpcdn.com/bphoto/JJrysrulYYDB5ICH0ZNJJQ/o.jpg,False,https://www.yelp.com/biz/chubby-noodle-chinese-take-out-san-francisco-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,664,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 37.8000747, 'longitude': -122.4354078}",['delivery'],$$,"{'address1': '570 green St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['570 green St', 'San Francisco, CA 94123']}",+14156553335,(415) 655-3335,18215.924691569162
