id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
ObxYfb71k4YZO4JB9XUuVw,big-belly-deli-south-san-francisco,Big Belly Deli,https://s3-media3.fl.yelpcdn.com/bphoto/RU_PCwepKUox5tHY80egNw/o.jpg,False,https://www.yelp.com/biz/big-belly-deli-south-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,462,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,"{'latitude': 37.6546293793785, 'longitude': -122.408526959454}","['delivery', 'pickup']",$$,"{'address1': '115 Grand Ave', 'address2': '', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['115 Grand Ave', 'South San Francisco, CA 94080']}",+16505885695,(650) 588-5695,6132.520024480566
FRpULkKmvD9caSKabQzq5w,the-italian-homemade-company-san-francisco-6,The Italian Homemade Company,https://s3-media2.fl.yelpcdn.com/bphoto/2yk0U7vH-dukWQppke4z_w/o.jpg,False,https://www.yelp.com/biz/the-italian-homemade-company-san-francisco-6?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,919,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 37.79742, 'longitude': -122.43097}","['delivery', 'pickup']",$$,"{'address1': '1919 Union St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['1919 Union St', 'San Francisco, CA 94123']}",+14156559325,(415) 655-9325,12833.851449737147
Vai0990CS1mYd4SP3N3b8w,mezza-luna-restaurant-half-moon-bay,Mezza Luna Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/_5HpFACOPUqgppRbFSx9QQ/o.jpg,False,https://www.yelp.com/biz/mezza-luna-restaurant-half-moon-bay?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,736,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 37.50509, 'longitude': -122.487}","['delivery', 'pickup']",$$,"{'address1': '459 Prospect Way', 'address2': '', 'address3': '', 'city': 'Half Moon Bay', 'zip_code': '94019', 'country': 'US', 'state': 'CA', 'display_address': ['459 Prospect Way', 'Half Moon Bay, CA 94019']}",+16507288108,(650) 728-8108,20134.999113111753
zMwWycmHTEXGiZP1X_ILAA,mr-dragon-san-francisco-2,Mr Dragon,https://s3-media4.fl.yelpcdn.com/bphoto/iIDwE8RNuzOtR0nzp_kvnA/o.jpg,False,https://www.yelp.com/biz/mr-dragon-san-francisco-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,18,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}]",5.0,"{'latitude': 37.76068, 'longitude': -122.50408}",[],,"{'address1': '3914 Judah St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['3914 Judah St', 'San Francisco, CA 94122']}",+14157029935,(415) 702-9935,8997.211941036345
loZXJPwZujUlDE6_wVY7dQ,seniores-pizza-san-francisco-5,Seniores Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/fcY4aaZkwIXPexEH7ILXow/o.jpg,False,https://www.yelp.com/biz/seniores-pizza-san-francisco-5?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,1237,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"{'latitude': 37.742688286051, 'longitude': -122.47582914532}","['delivery', 'pickup']",$,"{'address1': '2415 19th Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94116', 'country': 'US', 'state': 'CA', 'display_address': ['2415 19th Ave', 'San Francisco, CA 94116']}",+14156612222,(415) 661-2222,6420.548156416017
pa9oOKbXaKGuiAmZIzUajQ,local-foodz-cali-san-francisco-4,LoCal Foodz Cali,https://s3-media2.fl.yelpcdn.com/bphoto/tabeAnlx60X3D2CnfDKaOQ/o.jpg,False,https://www.yelp.com/biz/local-foodz-cali-san-francisco-4?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,60,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",4.5,"{'latitude': 37.7786871, 'longitude': -122.4212424}",[],$$,"{'address1': '', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94102']}",+16502425651,(650) 242-5651,11100.520469296349
OZmcsRlyzYLhPLLu1FTlgg,firepie-san-francisco,Firepie,https://s3-media1.fl.yelpcdn.com/bphoto/WluOaTRGRtRH0FWjTNN6xg/o.jpg,False,https://www.yelp.com/biz/firepie-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,266,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",4.0,"{'latitude': 37.74829, 'longitude': -122.41987}","['delivery', 'pickup']",$$,"{'address1': '3498 Cesar Chavez St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3498 Cesar Chavez St', 'San Francisco, CA 94110']}",+14152132300,(415) 213-2300,8112.622346179918
bZuoVQJW0tyrJ6NJMWnGfw,nizarios-pizza-san-francisco-6,Nizario's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/KbS2JJUkoLici9t3140yFg/o.jpg,False,https://www.yelp.com/biz/nizarios-pizza-san-francisco-6?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,22,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 37.7226812, 'longitude': -122.4783079}",['pickup'],$,"{'address1': '1650 Holloway Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94132', 'country': 'US', 'state': 'CA', 'display_address': ['1650 Holloway Ave', 'San Francisco, CA 94132']}",+14153375555,(415) 337-5555,4273.368921685717
pbewJlFCMZBWaznZ_CNn1Q,chopstix-daly-city,Chopstix,https://s3-media3.fl.yelpcdn.com/bphoto/xSuj7ZEmxSSR8mKAmDKLQA/o.jpg,False,https://www.yelp.com/biz/chopstix-daly-city?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,196,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.0,"{'latitude': 37.6982345581055, 'longitude': -122.464530944824}","['delivery', 'pickup']",$$,"{'address1': '6860 Mission St', 'address2': '', 'address3': '', 'city': 'Daly City', 'zip_code': '94014', 'country': 'US', 'state': 'CA', 'display_address': ['6860 Mission St', 'Daly City, CA 94014']}",+16509928889,(650) 992-8889,1433.1344546130028
Q7qcVCXOi3iIgdD62Lfxjg,oceanic-restaurant-san-mateo,Oceanic Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/Wb2IDNEHn9kQekh7MFyveg/o.jpg,False,https://www.yelp.com/biz/oceanic-restaurant-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,724,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.54436, 'longitude': -122.30509}","['delivery', 'pickup']",$$,"{'address1': '2507 S El Camino Real', 'address2': None, 'address3': '', 'city': 'San Mateo', 'zip_code': '94403', 'country': 'US', 'state': 'CA', 'display_address': ['2507 S El Camino Real', 'San Mateo, CA 94403']}",+16505704234,(650) 570-4234,21158.620230144563
ru2orVI8tiNoYAPggtNHmw,siam-spoon-south-san-francisco-2,Siam Spoon,https://s3-media1.fl.yelpcdn.com/bphoto/DFScHtkt8wjDw0Agt4tKNA/o.jpg,False,https://www.yelp.com/biz/siam-spoon-south-san-francisco-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,426,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,"{'latitude': 37.6566738961244, 'longitude': -122.409428634961}","['delivery', 'pickup']",$,"{'address1': '427 Linden Ave', 'address2': '', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['427 Linden Ave', 'South San Francisco, CA 94080']}",+16509898220,(650) 989-8220,5941.387380299099
-7Tt5Hm5ZQSLc3IOmiFzTA,bangkok-garden-thai-cuisine-daly-city,Bangkok Garden Thai Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/sf66Tj9l-N6L0NA2Ps87_g/o.jpg,False,https://www.yelp.com/biz/bangkok-garden-thai-cuisine-daly-city?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,627,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,"{'latitude': 37.6971356, 'longitude': -122.4843148}",['pickup'],$$,"{'address1': '201 Southgate Ave', 'address2': '', 'address3': '', 'city': 'Daly City', 'zip_code': '94015', 'country': 'US', 'state': 'CA', 'display_address': ['201 Southgate Ave', 'Daly City, CA 94015']}",+16507558749,(650) 755-8749,2039.7690293402195
OX8K4jtYDCNjI50Tbc3V2g,bonchon-south-san-francisco-south-san-francisco-3,Bonchon - South San Francisco,https://s3-media2.fl.yelpcdn.com/bphoto/Jr9BkxMIIs2EaDp_raU5Kg/o.jpg,False,https://www.yelp.com/biz/bonchon-south-san-francisco-south-san-francisco-3?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,683,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 37.64498, 'longitude': -122.452646}","['delivery', 'pickup']",$$,"{'address1': '2278 Westborough Blvd', 'address2': 'Ste 208', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['2278 Westborough Blvd', 'Ste 208', 'South San Francisco, CA 94080']}",+16506364192,(650) 636-4192,4657.002488840393
ZtTU1nouWYzqGmIbxp53oQ,new-york-pizza-san-bruno,New York Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/V1FcOkShyoJyEn7EHFH1LQ/o.jpg,False,https://www.yelp.com/biz/new-york-pizza-san-bruno?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,160,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 37.63071, 'longitude': -122.4065}","['delivery', 'pickup']",$$,"{'address1': '700 San Bruno E Ave', 'address2': '', 'address3': '', 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['700 San Bruno E Ave', 'San Bruno, CA 94066']}",+16508769999,(650) 876-9999,8042.264474032182
kR2VG_YAMCkEJPjHUS4GDA,monkey-thai-alameda,Monkey Thai,https://s3-media1.fl.yelpcdn.com/bphoto/OI5p1ViBXfXe0zYbgDoiaA/o.jpg,False,https://www.yelp.com/biz/monkey-thai-alameda?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,399,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 37.77966, 'longitude': -122.291}","['delivery', 'restaurant_reservation', 'pickup']",$$,"{'address1': '1930 Main St', 'address2': '', 'address3': '', 'city': 'Alameda', 'zip_code': '94501', 'country': 'US', 'state': 'CA', 'display_address': ['1930 Main St', 'Alameda, CA 94501']}",+15108143799,(510) 814-3799,18640.42656107219
WPLIw43Js9_ihGZeekfB2A,pizza-my-heart-burlingame,Pizza My Heart,https://s3-media1.fl.yelpcdn.com/bphoto/t36YOlibPPV5dJULpYjtnw/o.jpg,False,https://www.yelp.com/biz/pizza-my-heart-burlingame?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,205,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 37.57709, 'longitude': -122.34765}","['delivery', 'pickup']",$,"{'address1': '235 Primrose Rd', 'address2': '', 'address3': '', 'city': 'Burlingame', 'zip_code': '94010', 'country': 'US', 'state': 'CA', 'display_address': ['235 Primrose Rd', 'Burlingame, CA 94010']}",+16503400000,(650) 340-0000,15958.997952694224
bTkqsphmEuYd8Ck7vovRkQ,bangkok-patio-san-mateo,Bangkok Patio,https://s3-media3.fl.yelpcdn.com/bphoto/dGkWAzpVXjK1PHALcWQEsQ/o.jpg,False,https://www.yelp.com/biz/bangkok-patio-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,812,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 37.56767, 'longitude': -122.31972}","['delivery', 'pickup']",$$,"{'address1': '615 E 3rd Ave', 'address2': 'Ste D', 'address3': '', 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['615 E 3rd Ave', 'Ste D', 'San Mateo, CA 94401']}",+16505485489,(650) 548-5489,18398.020939888986
l62wQaLtnNZK0awXmxmJgQ,mission-asia-noodle-san-francisco,Mission Asia Noodle,https://s3-media1.fl.yelpcdn.com/bphoto/_mnR3zYaiXKMjgrEezrT9w/o.jpg,False,https://www.yelp.com/biz/mission-asia-noodle-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,99,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 37.71467, 'longitude': -122.4423}","['delivery', 'pickup']",$$,"{'address1': '5249 Mission St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94112', 'country': 'US', 'state': 'CA', 'display_address': ['5249 Mission St', 'San Francisco, CA 94112']}",+14153332318,(415) 333-2318,3873.5101427269265
KcSGygQo5M6L4dNfCTt7ig,amicis-east-coast-pizzeria-san-mateo,Amici's East Coast Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/rnodsbgj3eV1TgAhmQYEzg/o.jpg,False,https://www.yelp.com/biz/amicis-east-coast-pizzeria-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,450,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,"{'latitude': 37.564085, 'longitude': -122.324856}","['delivery', 'pickup']",$$,"{'address1': '69 Third Ave', 'address2': '', 'address3': '', 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['69 Third Ave', 'San Mateo, CA 94401']}",+16503429392,(650) 342-9392,18365.617433322204
